"id","pop","stationName","latitude","longitude","departement","marque","Gazole","E10","SP98"
"63300002","R","Z.i. le Felet - THIERS",45.855,45.855,"63","Total","2.018","1.977","2.087"
"47600003","R","ZI LABARRE - NéRAC",44.13497,44.13497,"47","Intermarche","1.919","1.857","1.869"
"67000005","R","41 Boulevard de Lyon - STRASBOURG",48.579,48.579,"67","Avia",NA,"1.959","2.029"
"38300022","R","25 Rue Pontcottier - Bourgoin-Jallieu",45.585,45.585,"38","FUELFORPLANET","1.949","1.899","1.999"
"10000019","R","17, BLD GEORGES POMPIDOU - TROYES",48.288,48.288,"10","Total Access","1.94","1.927","2"
"64400003","R","Avenue Alexandre Fleming - OLORON-SAINTE-MARIE",43.1973594487,43.1973594487,"64","Leclerc","1.901","1.895",NA
"75016006","R","PLACE TATTEGRAIN - PARIS",48.864,48.864,"75","Shell","2.339","2.119","2.349"
"36600001","R","ROUTE DE CHATEAUROUX - Valençay",47.143,47.143,"36","Elan","02.06",NA,NA
"91800005","R","Centre Commercial Val d'Yerres 2 - Boussy-Saint-Antoine",48.683,48.683,"91","CORA","1.981","1.923","2.002"
"1000004","R","20 Avenue du Maréchal Juin - Bourg-en-Bresse",46.188,46.188,"01","Total","1.99",NA,NA
"50340002","R","2 Route de Flamanville - LES PIEUX",49.512,49.512,"50","Systeme U","1.949","1.889","1.979"
"30130004","R","Avenue Gaston Doumergue - Pont-Saint-Esprit",44.255,44.255,"30","Intermarche","1.935",NA,"1.95"
"37300001","R","Boulevard des Bretonnières - JOUé-LèS-TOURS",47.346,47.346,"37","Systeme U","1.919",NA,"1.999"
"33260001","R","RUE LAGRUA - LA TESTE-DE-BUCH",44.641,44.641,"33","Intermarche","1.943","1.901","1.959"
"91260001","R","8 Rue de la Longueraie - VIGNEUX-SUR-SEINE",48.72,48.72,"91","Auchan","1.991","1.968","1.999"
"74330003","R","1930 Route de Bellegarde - SILLINGY",45.9489949885,45.9489949885,"74","Avia","1.988","1.955",NA
"19250001","R","84 Avenue Limousine - Meymac",45.534,45.534,"19","Total",NA,NA,NA
"39400002","R","15 route Prémanon - La Doye",46.501,46.501,"39","Intermarche","1.934",NA,"1.951"
"37150004","R","77 RUE DE CHENONCEAUX - CIVRAY DE TOURAINE",47.333,47.333,"37","Total","2.015","1.973","2.083"
"7470001","R","Le Village - Coucouron",44.801,44.801,"07","Independant sans enseigne","1.949","1.849",NA
"44140002","R","1 Avenue de la Vendée - Geneston",47.055,47.055,"44","Intermarche","1.904","1.845","1.905"
"91630006","R","RN 20 - AVRAINVILLE",48.562,48.562,"91","Avia",NA,NA,NA
"47110002","R","Route de Bordeaux - LE TEMPLE-SUR-LOT",44.381,44.381,"47","Total","2.039",NA,"2.063"
"59114007","A","AUTOROUTE A25AIRE DE SAINT ELOI - STEENVOORDE",50.83,50.83,"59","Dyneff","2.082","2.041","2.125"
"43230002","R","11 AVENUE DE LA GARE - PAULHAGUET",45.2087954502,45.2087954502,"43","Intermarche Contact","1.932",NA,"1.936"
"47220002","R","Lieu-dit La Garenne - Fals",44.11451,44.11451,"47","Independant sans enseigne","1.99",NA,NA
"83560006","R","204 avenue de la République - VINON-SUR-VERDON",43.727,43.727,"83","BP","2.056","2.027","2.065"
"31110002","R","Les Trêtes Moustajon - Moustajon",42.80824,42.80824,"31","Intermarche",NA,NA,NA
"6340001","R","19 Avenue du Général de Gaulle - Drap",43.757,43.757,"06","Independant sans enseigne","2",NA,"02.03"
"40600004","R","Route de Parentis - BISCARROSSE",44.3831,44.3831,"40","Systeme U","1.909",NA,"1.989"
"34810001","R","2 CHEMIN DU PORTOU - Pomérols",43.391,43.391,"34","Systeme U","1.899","1.899","1.979"
"33670001","R","Route de Sauveterre - Créon",44.772088427,44.772088427,"33","Carrefour Market","1.899","1.869","1.969"
"58400001","R","83 Avenue du Maréchal Leclerc - La Charité-sur-Loire",47.193,47.193,"58","Auchan","1.919",NA,"1.949"
"62400004","R","612 Rue d'Aire - Béthune",50.539,50.539,"62","Total","2.013","1.968","2.078"
"28120002","R","48 avenue Marcel Proust - ILLIERS-COMBRAY",48.305,48.305,"28","Intermarche","1.919","1.869","1.989"
"53400001","R","Z.A. LA PEPINIERE - CRAON",47.843,47.843,"53","Systeme U","1.899","1.87","02.02"
"30100013","R","ZI AV. DE CROUPILLAC - ALES",44.138,44.138,"30","Total Access","1.916","1.861","1.945"
"59730003","R","RUE DU PETIT SOLESMES - SAINT-PYTHON",50.189,50.189,"59","Systeme U","1.959","1.909","2.009"
"62980002","R","RN 43 - NOYELLES-LèS-VERMELLES",50.489,50.489,"62","Auchan","1.989","1.974","2.052"
"45680003","R","RUE DE CHATEAU LANDON - Dordives",48.144,48.144,"45","Intermarche","1.919","1.877","1.931"
"85320002","R","2, rue des Acacias - Mareuil-sur-Lay-Dissais",46.53821,46.53821,"85","Intermarche","1.929","1.859",NA
"66600002","R","2 RUE JEANNE BARRET-MASGARRIGUE SUD - RIVESALTES",42.78,42.78,"66","Total Access","1.921","1.912","1.977"
"17690001","R","Route de Rochefort - ANGOULINS",46.111,46.111,"17","Carrefour","1.892","1.868","1.945"
"29250002","R","rue de brest - SAINT-POL-DE-LéON",48.679,48.679,"29","Leclerc","1.879","1.878","1.982"
"66000006","R","3387 Avenue de Prades - Perpignan",42.692,42.692,"66","Total",NA,NA,NA
"77280001","R","Rue du 8 Mai 1945 - Othis",49.073,49.073,"77","Intermarche","1.985",NA,"1.979"
"95270006","R","RN 16 - CHAUMONTEL",49.123,49.123,"95","Total Access",NA,NA,NA
"77140006","R","1 rue JM JACQUARD - NEMOURS",48.269,48.269,"77","Intermarche","1.951","1.899","1.947"
"89350001","R","LOT ST MICHEL - Champignelles",47.779,47.779,"89","Maximarche","1.949",NA,"1.969"
"32400003","R","450 ROUTE D'AQUITAINE - Riscle",43.668,43.668,"32","Total","02.08",NA,NA
"42450002","R","Rue du 11 Novembre - SURY-LE-COMTAL",45.541,45.541,"42","Systeme U","1.949","1.899","1.949"
"74270001","R","ROUTE DU TRAM - FRANGY",46.018,46.018,"74","Carrefour Contact","1.969",NA,"1.953"
"21204001","R","78 Route de Pommard - BEAUNE",47.015,47.015,"21","Total","2.022","1.961","2.071"
"6220003","R","117 Vieille Route de Cannes - VALLAURIS",43.56968,43.56968,"06","Intermarche","1.929","1.879","1.949"
"62930001","R","Rue du Bon Air - WIMEREUX",50.778,50.778,"62","Intermarche Contact","1.929",NA,"1.959"
"26260001","R","Route de Valence - SAINT-DONAT-SUR-L'HERBASSE",45.119,45.119,"26","Systeme U","1.956","1.889","1.985"
"67500005","R","4 Route de Bitche - HAGUENAU",48.82034,48.82034,"67","Total","2.036",NA,NA
"70000004","R","26 Rue de Pontarcher - VESOUL",47.6310628345,47.6310628345,"70","Systeme U","1.96",NA,"1.98"
"38760004","R","ZAC DU CHAMP ST ANGE - Varces-Allières-et-Risset",45.098,45.098,"38","Agip","1.929","1.949","2.049"
"14200006","R","31 Boulevard de la Paix - HéROUVILLE-SAINT-CLAIR",49.188,49.188,"14","Systeme U","1.899",NA,"1.935"
"59491002","R","301 Ave Jean Jaures - Villeneuve-d'Ascq",50.671372596584,50.671372596584,"59","Avia","1.979","1.949","1.999"
"1510003","R","1 rue des champs ""les terrasses"" - Artemare",45.873,45.873,"01","Carrefour Contact","1.939",NA,NA
"8110002","R","ZAC DE Wé - 2 avenue de l'Europe - CARIGNAN - Wé",49.637,49.637,"08","Intermarche","1.941","1.885","1.912"
"32230003","R","U EXPRESS - MARCIAC",43.518314174298,43.518314174298,"32","Systeme U",NA,NA,NA
"70290002","R","34 Grande Rue - CHAMPAGNEY",47.705,47.705,"70","Colruyt","1.949","1.869",NA
"15700005","R","RUE DU BOURNAT - PLEAUX",45.13346491,45.13346491,"15","Systeme U","1.899","1.849",NA
"29600004","R","ROUTE DE ROSCOFF CD.19 - Saint-Martin-des-Champs",48.581,48.581,"29","Total","2.006","1.969",NA
"54000013","R","6 Avenue de Boufflers - Nancy",48.689392259323,48.689392259323,"54","Carrefour Express","1.949",NA,"1.989"
"11000013","R","RUE DE MARECHAL JUIN - Narbonne",43.18083,43.18083,"11","Intermarche","1.879","1.845","1.88"
"45120002","R","RUE DU 23 AOUT 1944 - CHâLETTE-SUR-LOING",48.00717,48.00717,"45","Systeme U","1.899",NA,"1.979"
"93240005","R","201 Avenue de Stalingrad - Stains",48.95957,48.95957,"93","BP",NA,NA,NA
"88190001","R","Rue du Général Leclerc - Golbey",48.191,48.191,"88","Leclerc","1.942","1.849","1.939"
"27350001","R","Rue du Roumois - ROUTOT",49.3786523137,49.3786523137,"27","Carrefour Contact",NA,NA,NA
"40000002","R","760 Avenue du Maréchal Juin - MONT-DE-MARSAN",43.902,43.902,"40","Carrefour","1.91","1.879","1.949"
"24130003","R","5 Avenue du Commandant Pinson - LA FORCE",44.87,44.87,"24","Carrefour Express",NA,NA,NA
"91000007","R","BOULEVARD DES COQUIBUS - EVRY",48.624,48.624,"91","Total Access","1.954","1.928","1.992"
"69550003","R","Route de Roanne - Amplepuis",45.97868,45.97868,"69","Intermarche","1.949","1.879","1.959"
"25500002","R","40 Rue de la Louhière - Morteau",47.06295999304,47.06295999304,"25","Total","02.02","1.956","2.066"
"67730001","R","43 RTE DE STE MARIE AUX MINES - Châtenois",48.28,48.28,"67","Total","2.016","1.929","2.039"
"85000002","R","5 rue des Platanes - LA ROCHE-SUR-YON",46.66498063047,46.66498063047,"85","Carrefour","1.879","1.846","1.899"
"49220001","R","zac de la grée - grez neuville",47.614,47.614,"49","Systeme U","1.909","1.879","1.929"
"18000011","R","Rue Raymond Boisdé - Bourges",47.065,47.065,"18","Auchan",NA,NA,NA
"26600014","R","RN7 - Pont-de-l'Isère",45.008,45.008,"26","Total Access","1.913","1.859","1.952"
"46130001","R","AVENUE DE LA REPUBLIQUE - BIARS-SUR-CERE",44.909,44.909,"46","Leclerc",NA,NA,NA
"38200016","R","80 CHEMIN DE MAUPAS - Villette-de-Vienne",45.57705,45.57705,"38","Intermarche","1.908",NA,"1.91"
"14000014","R","24 Rue Lanfranc - CAEN",49.186,49.186,"14","Leclerc","1.919",NA,"1.979"
"46000001","R","Route de TOULOUSE - Cahors",44.42,44.42,"46","Carrefour","1.905","1.86","1.907"
"32550001","R","Route deTarbes - PAVIE",43.617,43.617,"32","Total","02.07",NA,NA
"85150001","R","1 rue des Blés, La Mothe Achard - LES ACHARDS",46.607,46.607,"85","Systeme U","1.885","1.837","1.939"
"16300005","R","Avenue de l'Europe - Barbezieux-Saint-Hilaire",45.466,45.466,"16","Leclerc","1.931","1.871","1.931"
"20600007","R","AVENUE SAPIERO CORSU - BASTIA",42.677,42.677,"20","Esso",NA,NA,NA
"78000019","R","15 AV DU GENERAL PERSHING - VERSAILLES",48.81774,48.81774,"78","Total","2.084","2.048","2.158"
"45400001","R","CENTRE COMMERCIAL DE LAMBALLE - FLEURY-LES-AUBRAIS",47.927,47.927,"45","Carrefour Market","1.949",NA,"1.979"
"30126003","R","Route de Saint-Géniès-de-Comolas - Saint-Laurent-des-Arbres",44.05967,44.05967,"30","Casino","1.949","1.899","1.999"
"42430001","R","160 rue du pont de combre - Saint-Just-en-Chevalet",45.915,45.915,"42","Carrefour Contact","1.909",NA,NA
"66300012","R","1 AVENUE COTE VERMEILLE - THUIR",42.631,42.631,"66","Netto",NA,"1.871",NA
"52700002","R","Rue du Général Leclerc - Rimaucourt",48.25051,48.25051,"52","Intermarche","1.959","1.909","1.999"
"80120002","R","31, Rue du Moulin - RUE",50.276,50.276,"80","Elan",NA,NA,NA
"91180002","R","Rue de Chanteloup - Saint-Germain-lès-Arpajon",48.596,48.596,"91","Intermarche","1.959","1.899","1.985"
"33170008","R","62 COURS DU GENERAL DE GAULLE - GRADIGNAN",44.777,44.777,"33","Total Access","1.906","1.869","1.973"
"37500001","R","2 Rue René Cassin - Chinon",47.15,47.15,"37","Systeme U","1.899","1.857",NA
"28300008","R","RD 923 - ROUTE DU MANS - AMILLY",48.436926238406,48.436926238406,"28","Total Access","1.9","1.882","1.977"
"11700007","A","Aire des corbières SUD A61 - Capendu",43.1852945,43.1852945,"11","Avia","2.094","2.044","2.144"
"22100004","R","Le Pré des Landes - Taden",48.471,48.471,"22","Intermarche","1.889","1.869","1.899"
"30320008","R","185 ROUTE D'AVIGNON - BEZOUCE",43.883624031929,43.883624031929,"30","N.C.",NA,NA,NA
"72220002","R","LE SOLEIL - ÉCOMMOY",47.821,47.821,"72","Total",NA,NA,NA
"77124001","R","ZAC DES VIGNES - CRéGY-LèS-MEAUX",48.97462,48.97462,"77","Carrefour Market","2.015",NA,"2.045"
"17440001","R","Route de Surgeres - AYTRE",46.131,46.131,"17","Total","2.013","1.986","2.096"
"67370001","R","29 RUE DE LA GARE - TRUCHTERSHEIM",48.657,48.657,"67","Systeme U","1.92","1.844","1.93"
"20250002","R","Avenue de la République - CORTE",42.3135070462,42.3135070462,"20","Total","02.07",NA,NA
"89000005","R","2 Avenue Jean Mermoz - AUXERRE",47.804,47.804,"89","Total Access","1.972","1.966","2.029"
"29150004","R","Grand Rue - CHâTEAULIN",48.196,48.196,"29","Intermarche","1.879","1.829","1.889"
"1370003","R","40 Chemin de la Bergaderie - Saint-Étienne-du-Bois",46.27,46.27,"01","Intermarche","1.899","1.835","1.923"
"16300002","R","52 RUE DE LA REPUBLIQUE - BARBEZIEUX-SAINT-HILAIRE",45.469,45.469,"16","Leclerc",NA,NA,NA
"83580003","R","RN 98 - GASSIN",43.263,43.263,"83","Avia","1.969","1.919","2.019"
"95100032","R","RUE DES GRIVES - ZAC FOSSE AUX L - ARGENTEUIL",48.94889,48.94889,"95","Total Access","1.975","1.939","2.013"
"77260002","R","42 Avenue Franklin Roosevelt - La Ferté-sous-Jouarre",48.94365,48.94365,"77","BP",NA,NA,NA
"11000014","R","69 Allée d'Iéna - CARCASSONNE",43.215,43.215,"11","Dyneff","1.949",NA,"2.039"
"35160002","R","Rue de Rennes - MONTFORT-SUR-MEU",48.139,48.139,"35","Total","2.006","1.969","2.079"
"45260001","R","ROUTE D'ORLEANS - Lorris",47.88493,47.88493,"45","Intermarche","1.899","1.879","1.959"
"44360009","R","D17 - ROUTE DE COUERON - Saint-Étienne-de-Montluc",47.274324138225,47.274324138225,"44","Total","2","1.943","2.053"
"78200001","R","CD 110 - BP 1525 - Buchelay",48.981,48.981,"78","Auchan","1.957","1.938","1.998"
"74000002","R","134 avenue de geneve - ANNECY",45.9188161066,45.9188161066,"74","Carrefour","1.928","1.857","1.924"
"49110003","R","LES 4 ROUTES - Saint-Pierre-Montlimart",47.267088063571,47.267088063571,"49","Carrefour Market","1.949",NA,"1.979"
"48100003","R","PLACE DES CORDELIERS - Marvejols",44.552,44.552,"48","SUPER U","1.89","1.83",NA
"86190004","R","4 ROUTE DE POITIERS - VOUILLE",46.64619029816,46.64619029816,"86","Total","1.988","1.952","2.062"
"80110002","R","Route de Thennes - MOREUIL",49.788,49.788,"80","Carrefour Market","1.949","1.929","1.999"
"86700003","R","28 avenue de Paris - Couhé",46.305,46.305,"86","Intermarche","1.889","1.859","1.909"
"84000007","R","16 Boulevard Saint-Michel - AVIGNON",43.943,43.943,"84","Avia","1.979","1.927",NA
"16000004","R","186 Rue de Saintes - Angoulême",45.661,45.661,"16","Intermarche","1.918","1.874","1.939"
"1340003","R","Les Cézilles - Jayat",46.346,46.346,"01","Intermarche","1.901","1.834","1.922"
"62990001","R","rue du 21 mai 1940 - BEAURAINVILLE",50.425,50.425,"62","Carrefour Market","1.929","1.887",NA
"87100007","R","86 Rue Abbe Pierre - LIMOGES",45.838,45.838,"87","Intermarche","1.919","1.897","1.949"
"85430001","R","Impasse Bellevue - NIEUL-LE-DOLENT",46.5712,46.5712,"85","Systeme U","1.862","1.833","1.942"
"53100004","R","69 Boulevard Lucien de Montigny - Mayenne",48.302,48.302,"53","Avia",NA,NA,NA
"49490001","R","80 Boulevard Paul Derré - NOYANT",47.511,47.511,"49","Intermarche","1.939","1.889","1.949"
"69610001","R","ZAC Bellevue - SOUZY",45.6997087496,45.6997087496,"69","Intermarche","1.945",NA,"1.949"
"93170002","R","44-48 AVENUE DE LA REPUBLIQUE - BAGNOLET",48.86205,48.86205,"93","Total",NA,NA,NA
"29350001","R","Lieu-Dit Bazen Huen - MOëLAN-SUR-MER",47.812185308536,47.812185308536,"29","Intermarche","1.899","1.861","1.905"
"8130004","R","5 ROUTE DE CHARLEVILLE - Attigny",49.485,49.485,"08","Total",NA,NA,"2.049"
"13320012","R","341 AV DE LA CROIX D OR - Bouc-Bel-Air",43.463,43.463,"13","Total","2.015","1.938","2.048"
"47450002","R","70 route de bibes - Colayrac-Saint-Cirq",44.22087,44.22087,"47","Intermarche","1.899","1.859",NA
"14120002","R","8 Avenue Pierre Mendès France - Mondeville",49.172,49.172,"14","Total","1.999","1.957","2.067"
"38790003","R","2 chemin de grange neuve - diemoz",45.597,45.597,"38","Carrefour Contact","1.942","1.931","1.991"
"49610001","R","26 rue Valentin des Ormeaux - MûRS-ERIGNé",47.397,47.397,"49","Systeme U","1.935","1.885","1.989"
"25620001","R","RN 57 - MAMIROLLE",47.201,47.201,"25","Total Access","1.939","1.896","1.994"
"67590002","R","Route de Strasbourg (RD85) - Schweighouse-sur-Moder",48.815,48.815,"67","Total","2.036","1.942","2.052"
"90160001","A","CD 419 - BESSONCOURT",47.641,47.641,"90","Auchan","1.933","1.873","1.947"
"21170001","R","Route de Dijon - Saint-Usage",47.112,47.112,"21","Intermarche","1.949",NA,"1.959"
"60005001","R","Route d' Amiens - BEAUVAIS",49.456,49.456,"60","Total","2.084","2.034","2.144"
"13400007","R","550 Avenue Antide Boyer - Aubagne",43.294,43.294,"13","Esso Express","1.949","1.879","1.959"
"72540002","R","La Grange, Route de Loué - Mareil-en-Champagne",47.988,47.988,"72","Systeme U",NA,"1.867",NA
"22580001","R","Le Chene Vert - PLOUHA",48.691,48.691,"22","Carrefour Market",NA,NA,NA
"69160005","R","49 AVENUE VICTOR HUGO - TASSIN LA DEMI LUNE",45.766,45.766,"69","Avia","1.999",NA,"2.049"
"93120005","A","AUTOROUTE A1 - AIRE DE LA COURNEUVE OUEST - SENS LILLE/PARIS - LA COURNEUVE",48.935,48.935,"93","Total","1.941","1.901",NA
"62137002","R","509 route de Saint-Omer - Coulogne",50.925040588174,50.925040588174,"62","Independant sans enseigne","1.928","1.89",NA
"1540001","R","184 rue du 19 mars 1962 - VONNAS",46.198,46.198,"01","Carrefour Market","1.895","1.835","1.899"
"44490002","R","rue emmanuel provost - LE CROISIC",47.286,47.286,"44","Intermarche","1.937","1.877","1.939"
"33110008","R","313 AVENUE DE LA LIBERATION CH DE GAULLE - Le Bouscat",44.868,44.868,"33","Avia","2.084","2.079","2.157"
"13200015","R","N°1 AV BACHAGA SAID BOUALEM - ARLES",43.671,43.671,"13","Total","2.015","1.964","2.074"
"69270004","R","46, AV.DES MARRONNIERS - Fontaines-sur-Saône",45.82109,45.82109,"69","Total Access","1.911","1.859","1.942"
"50690003","R","16 Le Bourg Neuf - COUVILLE",49.559,49.559,"50","Total","2.089",NA,"2.129"
"78175001","R","130 Avenue du Maréchal Foch - SAINT-GERMAIN-EN-LAYE",48.903,48.903,"78","Total","2.076","2.023","2.133"
"68970001","R","6 Route de Sélestat - Guémar",48.18717,48.18717,"68","Independant sans enseigne","1.939",NA,NA
"62200004","R","Avenue Percier et Fontaine - Boulogne-sur-Mer",50.74,50.74,"62","Intermarche","1.919","1.909","1.949"
"69210009","R","RN 7 LE GRAND CHEMIN - LENTILLY",45.825,45.825,"69","Avia","2.019",NA,NA
"60400003","R","rue du moulin d'andeux - Noyon",49.575,49.575,"60","Intermarche","1.938","1.885","1.94"
"13160002","R","321 Boulevard Ernest Genevet - CHâTEAURENARD",43.888,43.888,"13","Intermarche",NA,"1.869","1.939"
"85200001","R","ROUTE DE LA ROCHELLE - FONTENAY-LE-COMTE",46.452,46.452,"85","Systeme U","1.899","1.825","1.939"
"95450006","R","RN 14 LIEUDIT LA MARLIERE - SAGY",49.064610342954,49.064610342954,"95","Total Access",NA,NA,NA
"35000013","R","238 Rue Saint-Malo - Rennes",48.126,48.126,"35","Station Malo",NA,NA,NA
"47480002","R","LIEUDIT LE BOURG C.C. - Pont-du-Casse",44.23,44.23,"47","Intermarche","1.939","1.899","1.959"
"33000022","R","2 BD DU PRESIDENT WILSON - BORDEAUX",44.837,44.837,"33","Total","2.033","2.006","2.116"
"80250001","R","Rue Sadi Carnot - AILLY-SUR-NOYE",49.750488813391,49.750488813391,"80","Intermarche","1.959","1.959","1.999"
"38490010","R","RN75 84 RUE GAMBETTA - LES ABRETS EN DAUPHINE",45.533,45.533,"38","Avia","1.989","1.959","2.039"
"32190003","R","MARAMBAT - VIC-FEZENSAC",43.766,43.766,"32","Intermarche","1.945","1.955","1.975"
"20220003","R","AVENUE PAUL DOUMER - L'Île-Rousse",42.63248,42.63248,"20","Esso",NA,NA,NA
"81600003","R","19 Avenue Rhin et Danube - Gaillac",43.913,43.913,"81","Intermarche","1.923","1.88","1.986"
"1400001","R","AVENUE MARECHAL FOCH - CHATILLON-SUR-CHALARONNE",46.119,46.119,"01","Carrefour Market","1.893",NA,"1.908"
"62280003","R","Route Nationale 42 - SAINT-MARTIN-BOULOGNE",50.733,50.733,"62","Auchan","1.909","1.899","1.979"
"80300001","R","80 AVENUE DU GENERAL FAIDHERBE - ALBERT",50.011,50.011,"80","Systeme U",NA,NA,NA
"57280003","R","A 31 Sortie Maizières les Metz - HAUCONCOURT",49.214,49.214,"57","Leclerc","1.929","1.867",NA
"93350003","R","7/9 AV DU 8 MAI 1945 - LE BOURGET",48.942,48.942,"93","Total Access","1.987","1.939","02.02"
"44170003","R","Rue Marie Curie - NOZAY",47.56424,47.56424,"44","Avia","1.949",NA,NA
"56230005","R","14 RUE JEAN GRIMAUD - QUESTEMBERT",47.662,47.662,"56","Carrefour Market",NA,NA,NA
"47000007","R","530 AVENUE LEON BLUM - AGEN",44.2145197226,44.2145197226,"47","Netto","1.909","1.869",NA
"59400006","R","2 Avenue Georges Nuttin - CAMBRAI",50.149,50.149,"59","CORA","1.931","1.895","1.971"
"2460003","R","12 rue de villers - La Ferté-Milon",49.184986815428,49.184986815428,"02","N.C.","1.959",NA,"1.999"
"25480001","R","6 Rue de Châtillon - ÉCOLE-VALENTIN",47.284,47.284,"25","Carrefour","1.964","1.872","1.949"
"46110003","R","189, avenue de Saint Céré - VAYRAC",44.953,44.953,"46","Avia",NA,NA,NA
"62223001","R","Route de Lille - Saint-Nicolas",50.304,50.304,"62","Leclerc","1.919","1.879","1.969"
"17230004","R","114 Avenue du Général de Gaulle - Marans",46.303,46.303,"17","Intermarche","1.86","1.829","1.929"
"11000012","R","42 Boulevard Jean Jaurès - Carcassonne",43.216,43.216,"11","Independant sans enseigne",NA,NA,NA
"12850002","R","l'Estréniol - Pôle Comtal Sud - Onet-le-Château",44.394,44.394,"12","Leclerc","1.919","1.849",NA
"60490008","R","RD 1017 - CUVILLY",49.539,49.539,"60","Total Access","1.923","1.904",NA
"7200012","R","2 ROUTE DE L'ESCRINET - ST PRIVAT",44.6282697,44.6282697,"07","N.C.",NA,NA,NA
